poi_id,lat,lng,name,parking,access,capacity_osm
way/1304048920,43.0720252,141.083189,,surface,customers,
way/1304048921,43.0725469,141.08325,,surface,customers,
way/1304048922,43.074805,141.0855192,,surface,customers,
way/1304048923,43.0731171,141.0846945,,surface,customers,
way/1304048924,43.07305,141.0828947,,surface,customers,
way/1304093122,43.0995664,140.9070095,,surface,,12
way/1304109043,43.1311815,141.2035113,,surface,customers,
way/1304198870,43.0630187,141.3219474,,surface,customers,
way/1304206362,43.064153,141.3272248,,,unknown,
way/1304206363,43.0639218,141.3273123,,surface,customers,
way/1305540593,43.0424208,141.3958083,,surface,,
way/1305540612,43.0422734,141.3929504,,surface,private,
way/1305558330,43.0553221,141.4137784,,surface,,
way/1305572651,43.0535474,141.3496322,,surface,,
way/1305572667,43.0492894,141.3503195,,surface,,
way/1305572668,43.0488054,141.3507101,,surface,,
way/1305746956,43.0696647,141.316613,,surface,permissive,
way/1305746958,43.069604,141.3160874,,surface,permissive,
way/1305746959,43.0695814,141.3163367,,surface,permissive,
way/1305746960,43.0700943,141.3153946,札振二十四軒駐車場,surface,permissive,
way/1305934687,43.0559261,141.3746479,,surface,,
way/1305934696,43.0547962,141.3796986,,surface,customers,
way/1308458447,43.0478656,141.392922,,surface,customers,
way/1308836130,43.0691845,141.3670229,,surface,,
way/1311719856,43.0538955,141.3562693,三井のリパーク,,yes,71
way/1314746392,43.2760853,141.5907088,,,private,
way/1316834387,43.1146335,141.3557843,,,,
way/1318042597,43.1432032,141.3615513,,,,
way/1319818135,43.1566397,141.3806738,,,,
way/1319818136,43.1564665,141.3806933,,,customers,
way/1319818137,43.1571926,141.3806956,,,,
way/1319819646,43.1287051,141.3702368,丘珠空港臨時駐車場,surface,customers,
way/1320885450,43.0843475,141.3341023,,surface,private,
way/1323143610,43.1020952,141.5057221,,surface,,
way/1323143611,43.1013902,141.5067988,,surface,,
way/1323876189,43.0321088,141.4196962,,,,
way/1323876190,43.0318444,141.4194533,,,,
way/1323876191,43.0308624,141.4184917,,,,
way/1323876192,43.0318885,141.4183509,,,,
way/1323876193,43.0319774,141.4180688,,,,
way/1323876194,43.0330662,141.420436,,,,
way/1323876195,43.0328843,141.4212738,,,,
way/1323876196,43.0327796,141.4207928,,,,
way/1323876197,43.03263,141.4215739,,,,
way/1323876198,43.0327471,141.422251,,,,
way/1323876199,43.0321701,141.4215305,,,,
way/1324116426,43.0975646,141.5035349,,,,
way/1324116427,43.0969341,141.5038154,,,,
way/1324340147,43.0680901,141.4459071,,,,
way/1324340148,43.0676798,141.4460006,,,,
way/1324340149,43.0682141,141.4424792,,,,
way/1324340150,43.0676656,141.4426403,,,,
way/1324340151,43.0672116,141.4433451,,,,
way/1324340152,43.0676419,141.4440364,,,,
way/1324340153,43.0677835,141.4452254,,,,
way/1324340154,43.0677202,141.4457387,,,,
way/1326271884,43.0427316,141.342782,アークスグループ 来客用第1駐車場,surface,private,
way/1327492034,43.0427159,141.3425735,アークスグループ 来客用第2駐車場,surface,private,
way/1327497320,43.0355426,141.4024159,,,,
way/1327497321,43.0359527,141.4035543,,,,
way/1327497322,43.0332657,141.4016706,,,,
way/1327497323,43.0280739,141.3996047,,,,
way/1327497324,43.02875,141.4015129,,,,
way/1327497325,43.0279712,141.4019007,,,,
way/1327497326,43.0276226,141.4020952,,,,
way/1327497327,43.026988,141.4012092,,,,
way/1327497328,43.0267429,141.4018617,,,,
way/1327497329,43.026258,141.4011757,,,,
way/1327497330,43.026746,141.40291,,,,
way/1327497331,43.0263011,141.4022948,,,,
way/1327497332,43.0261162,141.4025788,,,,
way/1327497333,43.0266364,141.4032915,,,,
way/1327497335,43.0280152,141.4029149,,,,
way/1327497336,43.0286921,141.4029067,,,,
way/1327497339,43.028338,141.4039159,,,,
way/1327497340,43.0329098,141.3975757,,,,
way/1327497346,43.0318751,141.3972256,,,,
way/1327497347,43.031708,141.3976598,,,,
way/1327497348,43.0312635,141.3979124,,,,
way/1330624729,43.1962616,141.0019479,小樽色内 駐車場,surface,customers,
way/1331552738,43.0306171,141.4335582,,surface,customers,
way/1332904407,43.1124718,141.5254956,,,,
way/1332905727,43.1128044,141.5259643,,surface,,
way/1332944401,43.1019858,141.5369642,,,,
way/1333097157,43.1047386,141.5331287,,,,
way/1339066358,43.0321548,141.401236,,surface,customers,
way/1340205544,43.1439304,141.1591143,,surface,,
way/1340205549,43.1438805,141.1604812,,surface,,8
way/1340205550,43.1434149,141.1613446,,surface,customers,
way/1345042600,43.1414923,141.1622549,,surface,,
way/1346893982,43.0209272,141.4061353,,surface,private,
way/1349634026,43.0843517,141.4209509,,surface,,
way/1349634032,43.0868229,141.4278092,,surface,,
way/1349975897,43.0898885,141.43989,,surface,,
way/1350315213,43.0699816,141.3712142,,,,
way/1350317969,43.0894306,141.4237505,,surface,private,
way/1350317970,43.0900686,141.4235071,,surface,private,
way/1350317972,43.0911234,141.424478,,surface,private,
way/1350317973,43.0913178,141.4268531,,surface,private,
way/1350317976,43.0909584,141.4256387,,surface,private,
way/1350317990,43.0899374,141.426715,,surface,private,
way/1350317991,43.0912385,141.4281406,,surface,private,
way/1350649924,43.0321542,141.3979443,三井のリパーク 札幌月寒東１条７丁目,surface,customers,5
way/1350659041,43.2098014,141.5184653,,surface,customers,
way/1351956347,43.0669633,141.3718068,,,,
way/1352274332,43.0615059,141.3641118,,surface,yes,
way/1352274333,43.061241,141.363413,,surface,yes,
way/1352274334,43.0607732,141.3629464,,,,
way/1352274335,43.0607317,141.3635509,,surface,,
way/1352274336,43.0622781,141.3639535,,,,
way/1352274337,43.0621876,141.363139,,,,
way/1352274338,43.0625526,141.3632458,,,,
way/1352814749,43.0281289,141.3573608,,surface,customers,
way/1353553690,43.0266066,141.3584573,,surface,,
way/1353553701,43.0267579,141.3591973,,surface,,
way/1353553702,43.027091,141.359693,,,,
way/1353553703,43.0274274,141.359761,,surface,,
way/1353553708,43.0273339,141.3589479,,surface,private,
way/1353840555,43.0265227,141.357327,,surface,,
way/1353922202,43.0299921,141.3952116,,surface,customers,
way/1354125192,43.026414,141.3569734,,surface,,
way/1354125207,43.0266378,141.3562131,,surface,,
way/1354789111,43.0249412,141.3563752,,surface,customers,
way/1354944178,43.2154623,141.3356995,,,,
way/1355911610,43.1440654,141.165569,,surface,,
way/1357073342,43.0487716,141.351969,,surface,customers,1
way/1357073345,43.0493431,141.3526155,,surface,,2
way/1357073352,43.0497793,141.3513061,,surface,,12
way/1359019082,43.0733846,141.3579064,,,,
way/1359019083,43.0734569,141.3585413,,,,
way/1359019084,43.07081,141.3607842,,surface,private,
way/1359019085,43.0702079,141.3553909,,surface,,
way/1359019086,43.0703571,141.3560183,,surface,,
way/1359021963,43.0720806,141.357419,,,,
way/1359021964,43.0724012,141.358656,,,,
way/1359021965,43.0723576,141.358411,,,,
way/1359021966,43.0723444,141.3581765,,,,
way/1359021972,43.0719591,141.3591397,,,,
way/1359021973,43.0718404,141.3591575,,,,
way/1359021974,43.0716417,141.3582652,,,,
way/1359021975,43.0717718,141.358085,,,,
way/1359021976,43.0718225,141.3583613,,,,
way/1359021977,43.0715984,141.3584091,,,,
way/1359025130,43.0702936,141.3621425,,surface,,
way/1359330985,43.0702888,141.3733714,,,private,
way/1359718280,43.0848039,141.38742,,surface,customers,
way/1359727503,43.0743632,141.3223113,,surface,private,
way/1359727504,43.0780749,141.3197458,,surface,,
way/1359965052,43.0903697,141.3042332,,surface,customers,
way/1360082065,43.071934,141.3550618,,,,
way/1360082072,43.0725163,141.3569887,,,,
way/1360082079,43.0725043,141.3589372,,,,
way/1360082080,43.0721376,141.3590669,,,,
way/1360958044,43.0636588,141.3296146,,,,
way/1360958045,43.0643927,141.3289686,,,,
way/1361581086,43.0299002,141.3468985,,surface,private,
way/1361581087,43.0300573,141.3471087,,surface,private,
way/1361581088,43.030087,141.3465768,,surface,private,
way/1361581089,43.0298724,141.3466052,,surface,private,
way/1361581090,43.0297571,141.3466201,,surface,private,
way/1361581091,43.0296685,141.3466318,,surface,private,
way/1362526361,42.9887855,141.3191236,,surface,private,
way/1364898632,43.0326214,141.3615964,,surface,customers,13
way/1366524989,43.152797,141.2276983,,surface,customers,
way/1366524991,43.152381,141.2268089,,surface,customers,
way/1369693095,43.0564647,141.3160108,,surface,customers,
way/1369693096,43.0563047,141.315993,,,,
way/1374001689,43.0433536,141.3928619,,surface,permit,
way/1374341607,43.1741028,141.39442,,,,
way/1374341611,43.175611,141.3932171,,,,
way/1375458933,43.0359236,141.3589408,,,,
way/1376001211,43.0253414,141.3588471,,surface,,
way/1376001228,43.0248646,141.3580866,,surface,,
way/1377393627,43.0235486,141.3582583,,surface,,
way/1377393640,43.0234369,141.357576,,surface,,
way/1379126868,43.0480486,141.3478278,,surface,customers,
way/1379257613,43.0188568,141.3615625,,surface,,
way/1381163796,43.0673686,141.3627606,,,,
way/1381164490,43.106191,141.5316175,,,,
way/1385103842,43.2053054,140.9818003,,surface,customers,5
way/1385103844,43.2053555,140.9820506,,,customers,
way/1385489488,43.0697055,141.3451009,,surface,private,
way/1385489489,43.0698564,141.3452774,,surface,permit,
way/1385495120,43.0860282,141.350229,,surface,private,
way/1385495121,43.0859334,141.350457,,surface,private,
way/1387430635,43.0264761,141.4105177,ブランチ札幌月寒第2駐車場,,,
way/1388135435,43.0538544,141.2222444,,,,
way/1388135444,43.0566667,141.226104,,,,
way/1388135445,43.057801,141.2256926,,,,
way/1388419929,43.0386897,141.2868786,,,,
way/1388419930,43.0385228,141.2867003,,,,
way/1388419931,43.0383784,141.2866874,,,,
way/1388423086,42.9335115,141.3382192,,,,
way/1388423096,42.9338314,141.3375412,,,,
way/1388423113,43.0678054,141.374292,,,,
way/1388676327,42.9375971,141.1515885,,,,
way/1389456300,43.0297082,141.4133054,,,,
way/1389456301,43.0295138,141.4127658,,,,
way/1389456302,43.0296227,141.4136218,,,,
way/1389456303,43.0298879,141.4144831,,,,
way/1389456304,43.0298841,141.4136532,,,,
way/1389456305,43.029798,141.4129504,,,,
way/1389456306,43.0293816,141.4150978,,,,
way/1389456307,43.0295159,141.4149759,,,,
way/1389456308,43.029224,141.4151516,,,,
way/1389470360,43.0290176,141.4121727,,,,
way/1389470361,43.0285971,141.4126984,,,,
way/1389470362,43.028559,141.413415,,,,
way/1389471488,43.0299036,141.4277199,,,,
way/1389555777,43.0495262,141.4439113,コープさっぽろ川下店第2駐車場,surface,customers,
way/1389831387,43.0217229,141.4173054,,,,
way/1390313865,43.0264471,141.2886931,,,,
way/1390624234,43.0604043,141.4163573,,,,
way/1390671873,43.0526666,141.4237038,,,,
way/1390847869,43.1234638,141.2493286,,surface,,
way/1390900740,43.056464,141.3445466,タイムズ,,,
way/1391386296,43.1852961,140.7982953,,surface,customers,
way/1391709615,43.1880272,141.0036129,コープさっぽろ第2駐車場,surface,customers,
way/1391709618,43.1873957,141.0030922,コープさっぽろ屋上駐車場,rooftop,customers,
way/1391801551,43.1942118,140.9921949,コープさっぽろ屋上駐車場,rooftop,customers,
way/1392248801,42.9534398,141.338656,,,,
way/1392248802,42.9542373,141.3383399,,,,
way/1392254399,42.9594639,141.3407701,,,,
way/1392256568,42.9562164,141.3436767,,,,
way/1392256577,42.9548982,141.3441695,,,,
way/1392353059,43.1830803,140.8026233,,surface,customers,
way/1392353060,43.1830521,140.8040006,,surface,customers,
way/1392509946,43.1885099,140.7948181,,surface,,
way/1393800722,43.0393926,141.3428522,,surface,private,
way/1411392071,43.1142502,141.5632495,,surface,yes,
way/1412130331,43.2008366,140.9956345,,,customers,
way/1412130332,43.1980205,141.0011677,,,customers,
way/1412130333,43.1983809,141.001106,,,,
way/1412130334,43.1986224,141.0009654,,,,
way/1412130335,43.1985972,141.0016413,,,,
way/1412130336,43.1990241,141.0007435,,,,
way/1414243621,43.0507215,141.3332453,,surface,customers,
way/1419119257,43.044101,141.336329,三井のリパーク,surface,customers,
way/1419635181,43.0279895,141.3903176,,surface,,
way/1419635182,43.0675286,141.3423519,,surface,,
way/1419635183,43.0680432,141.3436889,,surface,,
way/1419635184,43.0725587,141.3518779,,surface,,
way/1419635185,43.0703021,141.3633112,,surface,,
way/1419635187,43.0680902,141.3622161,,surface,,
way/1419635188,43.0660354,141.3606453,,surface,,
way/1419635189,43.0585125,141.3504675,南1西5パーキング,surface,,
way/1419635190,43.0549508,141.359818,,surface,,
way/1419635191,43.0550163,141.3602389,,surface,,
way/1419635192,43.0537295,141.360217,,surface,,
way/1419635193,43.0537973,141.3598559,,surface,,
way/1419635195,43.076437,141.3623571,,surface,,
way/1419635196,43.0762426,141.361188,,surface,,
way/1419635197,43.0759635,141.3612286,,surface,,
way/1419635198,43.0761533,141.3614937,,surface,,
way/1419635199,43.0760227,141.3618685,,surface,,
way/1419635200,43.0859267,141.3632816,,surface,,
way/1419635201,43.0859013,141.3630904,,surface,,
way/1419635202,43.085427,141.3629428,,surface,,
way/1419635203,43.0848035,141.3630329,,surface,,
way/1419635205,43.0814899,141.3643863,,surface,,
way/1419635206,43.0817358,141.3577246,,surface,,
way/1419635207,43.081689,141.3573516,,surface,,
way/1419635208,43.0821916,141.3570783,,surface,,
way/1419635209,43.0823405,141.3576293,,surface,,
way/1419635210,43.0821414,141.3577428,,surface,,
way/1419635211,43.0822578,141.3589755,,surface,,
way/1419635212,43.0816924,141.3612933,,surface,,
way/1419635213,43.0821355,141.360379,,surface,,
way/1419635214,43.0812078,141.357614,,surface,,
way/1419635215,43.0796493,141.3564415,,surface,,
way/1419635216,43.0796779,141.3566352,,surface,,
way/1419635217,43.0622537,141.3489601,,surface,,
way/1419635218,43.0623602,141.3477673,,surface,,
way/1419635219,43.0555741,141.3597151,,surface,,
way/1419635220,43.0559515,141.3599021,,surface,,
way/1419635221,43.0549874,141.3555371,,surface,,
way/1419635222,43.0718729,141.3645206,,surface,,
way/1419635223,43.0716338,141.3643483,,surface,,
way/1419635224,43.0713383,141.3646211,,surface,,
way/1419635225,43.0706024,141.3645124,,surface,,
way/1419635226,43.0705215,141.3637407,,surface,,
way/1419635227,43.0705119,141.3639382,,surface,,
way/1419635228,43.0693495,141.3622067,,surface,,
way/1419635229,43.0693189,141.3631891,,surface,,
way/1419635230,43.0613608,141.3482508,,surface,,
way/1419635231,43.078289,141.3616094,,surface,,
way/1419635232,43.0776937,141.3602072,,surface,,
way/1419635233,43.0524628,141.3303866,,surface,,
way/1419635234,43.05563,141.3262244,,surface,,
way/1419635235,43.055561,141.3260267,,surface,,
way/1419635236,43.0555465,141.325788,,surface,,
way/1419635237,43.055275,141.3255957,,surface,,
way/1419635238,43.0551589,141.3263369,,surface,,
way/1419635239,43.0561267,141.3261635,,surface,,
way/1419635240,43.0624847,141.3422542,,surface,,
way/1419635241,43.0622202,141.3421985,,surface,,
way/1419635242,43.0621921,141.3420131,,surface,,
way/1419635243,43.0612997,141.3412008,,surface,,
way/1419635244,43.060846,141.3492351,タイムズ,surface,,101
way/1419635245,43.0618991,141.3608769,,surface,,
way/1419635246,43.0619978,141.3613883,,surface,,
way/1419635247,43.0621938,141.3615893,,surface,,
way/1419635248,43.062184,141.3609943,,surface,,
way/1419635249,43.0622117,141.3605314,,surface,,
way/1419635250,43.0599927,141.3638072,,surface,,
way/1419635251,43.0597171,141.3637808,,surface,,
way/1419635252,43.0589245,141.3640261,,surface,,
way/1419635253,43.0667744,141.3413309,,surface,,
way/1419635254,43.0667914,141.340918,,surface,,
way/1419635255,43.0668697,141.3397246,,surface,,
way/1419635256,43.0667771,141.3389118,,surface,,
way/1419635257,43.066011,141.3386105,,surface,,
way/1419635258,43.064558,141.3377725,,surface,,
way/1419635259,43.0599887,141.3404297,,surface,,
way/1419635260,43.0599808,141.3396626,,surface,,
way/1419635261,43.0599275,141.341926,,surface,,
way/1419635262,43.0559945,141.3412494,,surface,,
way/1419635263,43.0534471,141.3378665,,surface,,
way/1419635264,43.0535848,141.3376961,,surface,,
way/1419635265,43.0532036,141.3373555,,surface,,
way/1419635266,43.0529904,141.3372625,,surface,,
way/1419635267,43.0530308,141.3366863,,surface,,
way/1419635268,43.0533183,141.3368545,,surface,,
way/1419635269,43.0535177,141.3366832,,surface,,
way/1419635270,43.0535632,141.3373036,,surface,,
way/1419635271,43.0540089,141.3379706,,surface,,
way/1419635272,43.0537315,141.3386569,,surface,,
way/1419635273,43.0329389,141.3399349,,surface,,
way/1419635274,43.0329191,141.3396103,,surface,,
way/1419635275,43.0328486,141.3393819,,surface,,
way/1419635276,43.0329912,141.3393645,,surface,,
way/1419635277,43.0311079,141.3378657,,surface,,
way/1419635278,43.0315203,141.3373563,,surface,,
way/1419635279,43.0328778,141.3389497,,surface,,
way/1419635280,43.0326982,141.3389697,,surface,,
way/1419635281,43.0324385,141.3385947,,surface,,
way/1419635282,43.0324877,141.3383697,,surface,,
way/1419635283,43.0323775,141.337761,,surface,,
way/1419635284,43.032236,141.3377551,,surface,,
way/1419635285,43.0320308,141.3396301,,surface,,
